1036;BRUT MDF 18MM;2800;860;18;133;1;1;1;1;0;0;0;0;0;0;              ;0;0
1037;MULTI POP 15mm;2500;1130;15;251;1;1;1;1;0;0;0;0;0;0;              ;0;0
1038;HSP 08mm Melamine Grijs grafiet;2800;980;8;725;4;1;4;4;0;0;0;0;0;0;              ;0;0
1039;HSP 08mm Melamine Grijs grafiet;2800;850;8;725;6;1;6;6;0;0;0;0;0;0;              ;0;0
1040;HSP 08mm Melamine Grijs grafiet;2800;790;8;725;3;1;3;3;0;0;0;0;0;0;              ;0;0
1041;HSP 08mm Melamine Grijs grafiet;1400;935;8;725;1;1;1;1;0;0;0;0;0;0;              ;0;0
1043;HSP 25mm MELxMEL wit;2350;1130;25;731;1;1;1;1;0;0;0;0;0;0;              ;0;0
1044;HSP 12mm MELxMEL zwart;1560;1630;12;737;1;1;1;1;0;0;0;0;0;0;              ;0;0
1045;BRUT MDF 12MM ZWART;2800;990;12;125;1;1;1;1;0;0;0;0;0;0;              ;0;0
1046;BRUT MDF 25MM ZWART;1900;855;25;135;1;1;1;1;0;0;0;0;0;0;              ;0;0
1047;BRUT MDF 18MM;2070;1610;18;133;1;1;1;1;0;0;0;0;0;0;              ;0;0
1049;Fenix 720 ZWART nero;2210;1220;18;1;1;1;1;1;0;0;0;0;0;0;              ;0;0
1050;MDF 20mm SCRATCH;2800;630;20;656;1;1;1;1;0;0;0;0;0;0;              ;0;0
1051;Fenix 751 ROOD rosso;3050;750;18;3;1;1;1;1;0;0;0;0;0;0;              ;0;0
1052;Fenix 754 BLAUW (blu fes);3050;785;18;7;1;1;1;1;0;0;0;0;0;0;              ;0;0
